spayneuter,uniqueid,dateofbite,species,breed,age,gender,borough,zipcode
false,302,2018-06-11T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11218
false,303,2018-06-06T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11216
false,304,2018-05-28T00:00:00.000,DOG,Boston Terrier,,U,Brooklyn,11215
false,305,2018-06-13T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11203
false,306,2018-06-11T00:00:00.000,DOG,BERNEDOODLE,,U,Brooklyn,11238
false,307,2018-06-20T00:00:00.000,DOG,LARGE MIXED BREED,2,M,Brooklyn,11212
false,308,2018-06-20T00:00:00.000,DOG,LARGE MIXED BREED,2,F,Brooklyn,
false,309,2018-06-18T00:00:00.000,DOG,PUG OR PIT BULL,,U,Brooklyn,11249
false,310,2018-06-17T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11236
false,311,2018-06-13T00:00:00.000,DOG,HOUND,,U,Brooklyn,11231
false,312,2018-06-18T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11221
false,313,2018-06-16T00:00:00.000,DOG,AUSTRALIAN SHEPARD - POODLE MIX,4,M,Brooklyn,
false,314,2018-06-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,315,2018-06-19T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11226
true,316,2018-06-24T00:00:00.000,DOG,Maltese,9,F,Brooklyn,11212
true,317,2018-06-18T00:00:00.000,DOG,UNCERTAIN,4,M,Brooklyn,11215
true,318,2018-05-28T00:00:00.000,DOG,AUSTRALIAN CATTLE DOG,6,M,Brooklyn,11238
false,319,2018-06-24T00:00:00.000,DOG,LARGE MIXED BREED,1,M,Brooklyn,11210
false,320,2018-06-23T00:00:00.000,DOG,SMALL MIXED BREED,1,M,Brooklyn,11212
false,321,2018-06-17T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,322,2018-06-19T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
true,323,2018-06-21T00:00:00.000,DOG,SHIH TZU/MALTESE X,7,M,Brooklyn,11236
false,324,2018-06-23T00:00:00.000,DOG,Cocker Spaniel,,U,Brooklyn,
true,325,2018-06-21T00:00:00.000,DOG,Boston Terrier,5,M,Brooklyn,11233
false,326,2018-06-21T00:00:00.000,DOG,Cane Corso,7 YRS,M,Brooklyn,11223
false,327,2018-06-24T00:00:00.000,DOG,MIXED,1,F,Brooklyn,11219
false,328,2018-06-27T00:00:00.000,DOG,Chihuahua Crossbreed,2,M,Brooklyn,11219
false,329,2018-06-22T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11219
false,330,2018-06-22T00:00:00.000,DOG,,,U,Brooklyn,11205
false,331,2018-06-25T00:00:00.000,DOG,Siberian Husky,,U,Brooklyn,11229
false,332,2018-06-16T00:00:00.000,DOG,German Shepherd,4,M,Brooklyn,11224
false,333,2018-06-30T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11220
true,334,2018-06-22T00:00:00.000,DOG,Labrador Retriever,1,M,Brooklyn,11209
false,335,2018-06-27T00:00:00.000,DOG,CHORKIE,,U,Brooklyn,11204
true,336,2018-06-21T00:00:00.000,DOG,Shiba Inu,3,F,Brooklyn,11223
false,337,2018-06-22T00:00:00.000,DOG,German Shepherd,5,M,Brooklyn,11220
false,338,2018-06-22T00:00:00.000,DOG,German Shepherd,5,M,Brooklyn,
false,339,2018-06-23T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11237
true,340,2018-06-23T00:00:00.000,DOG,PETITE GOLDEN DOODLE,4,M,Brooklyn,11201
false,341,2018-06-21T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11226
false,342,2018-06-23T00:00:00.000,DOG,Yorkshire Terrier,4,M,Brooklyn,11235
false,343,2018-06-23T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,112
false,344,2018-06-22T00:00:00.000,DOG,Golden Retriever,,U,Brooklyn,11215
false,345,2018-06-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11224
false,346,2018-07-04T00:00:00.000,DOG,Yorkshire Terrier,8,M,Brooklyn,11236
false,347,2018-07-04T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11233
false,348,2018-07-04T00:00:00.000,DOG,German Shepherd,,U,Brooklyn,11216
true,349,2018-07-03T00:00:00.000,DOG,HOUND MIX,2,M,Brooklyn,11209
true,350,2018-07-05T00:00:00.000,DOG,"Bull Dog, English",11,M,Brooklyn,11234
false,351,2018-07-04T00:00:00.000,DOG,SMALL DOG,,U,Brooklyn,11236
false,352,2018-07-06T00:00:00.000,DOG,LARGE MIXED BREED,2,M,Brooklyn,11208
true,353,2018-07-06T00:00:00.000,DOG,MEDIUM MIXED BREED,2,F,Brooklyn,11203
false,354,2018-06-22T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11233
false,355,2018-06-26T00:00:00.000,DOG,,,U,Brooklyn,11234
false,356,2018-06-24T00:00:00.000,DOG,"Poodle, Standard",,U,Brooklyn,11230
false,357,2018-06-21T00:00:00.000,DOG,SHEPERD,,U,Brooklyn,11229
false,358,2018-06-25T00:00:00.000,DOG,UNKNOWN,,M,Brooklyn,11207
false,359,2018-06-27T00:00:00.000,DOG,,,U,Brooklyn,11237
false,360,2018-06-25T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11223
false,361,2018-06-27T00:00:00.000,DOG,LABRADOR X,,U,Brooklyn,11219
true,362,2018-06-29T00:00:00.000,DOG,Dachshund Smooth Coat,2,F,Brooklyn,11236
false,363,2018-07-09T00:00:00.000,DOG,LARGE MIXED BREED,5,M,Brooklyn,11208
false,364,2018-06-28T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11226
false,365,2018-07-04T00:00:00.000,DOG,Pomeranian,8,M,Brooklyn,11223
true,366,2018-07-05T00:00:00.000,DOG,SPANIEL/POODLE MIX,12,M,Brooklyn,11217
false,367,2018-07-03T00:00:00.000,DOG,Jack Russ,,U,Brooklyn,11216
true,368,2018-06-28T00:00:00.000,DOG,Jack Russ,1,M,Brooklyn,11234
false,369,2018-07-03T00:00:00.000,DOG,,,U,Brooklyn,11210
false,370,2018-05-21T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11207
false,371,2018-06-30T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11220
false,372,2018-07-07T00:00:00.000,DOG,MIXED,,U,Brooklyn,11215
false,373,2018-06-11T00:00:00.000,DOG,RETREIVER,,U,Brooklyn,11230
false,374,2018-07-07T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11203
false,375,2018-07-05T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11203
false,376,2018-07-09T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,,U,Brooklyn,11214
true,377,2018-07-14T00:00:00.000,DOG,Alaskan Klee Kai,4,M,Brooklyn,11225
true,378,2018-07-10T00:00:00.000,DOG,"Bull Dog, English",8,M,Brooklyn,11249
true,379,2018-07-12T00:00:00.000,DOG,Bull Terrier,8,F,Brooklyn,11234
false,380,2018-07-10T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,381,2018-07-14T00:00:00.000,DOG,Cocker Spaniel,,U,Brooklyn,11214
false,382,2018-07-10T00:00:00.000,DOG,SMALL DOG,,U,Brooklyn,11223
false,383,2018-07-17T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11223
false,384,2018-07-01T00:00:00.000,DOG,CHOW CHOW/GOLDEN RETRIEVER X,3,F,Brooklyn,11220
false,385,2018-07-04T00:00:00.000,DOG,German Shepherd,,U,Brooklyn,11209
true,386,2018-07-17T00:00:00.000,DOG,Golden Retriever,3,M,Brooklyn,11209
true,387,2018-07-18T00:00:00.000,DOG,Shih Tzu,7,M,Brooklyn,11229
false,388,2018-07-15T00:00:00.000,DOG,Yorkshire Terrier,,U,Brooklyn,11204
false,389,2018-07-16T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,390,2018-07-19T00:00:00.000,DOG,AUSTRALIAN TERRIER X,12,M,Brooklyn,11222
false,391,2018-06-23T00:00:00.000,DOG,American Staffordshire Terrier,,U,Brooklyn,11221
false,392,2018-07-17T00:00:00.000,DOG,GERMAN SHEPHERD/GOLDEN RETRIEVER X,,U,Brooklyn,
false,393,2018-07-15T00:00:00.000,DOG,CORGI,,U,Brooklyn,
false,394,2018-07-19T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11209
true,395,2018-07-19T00:00:00.000,DOG,SHIH TZU X,10,M,Brooklyn,
false,396,2018-07-20T00:00:00.000,DOG,German Shepherd,10,M,Brooklyn,11226
false,397,2018-07-07T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11216
false,398,2018-06-21T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11212
false,399,2018-07-22T00:00:00.000,DOG,HUSKY,,U,Brooklyn,11219
false,400,2018-07-21T00:00:00.000,DOG,Labrador Retriever,,U,Brooklyn,11234
true,401,2018-07-13T00:00:00.000,DOG,GOLDEN RETRIEVER X,1,M,Brooklyn,11232
false,402,2018-07-14T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11204
true,403,2018-07-25T00:00:00.000,DOG,COLLIE MIX,9,M,Brooklyn,11237
false,404,2018-07-24T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11229
true,405,2018-07-04T00:00:00.000,DOG,ROTTWEILER MIX,7,M,Brooklyn,11221
false,406,2018-07-22T00:00:00.000,DOG,Shih Tzu,4,M,Brooklyn,11216
true,407,2018-07-20T00:00:00.000,DOG,GOLDEN DOODLE,5,F,Brooklyn,
false,408,2018-07-12T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,409,2018-07-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11218
false,410,2018-07-28T00:00:00.000,DOG,LARGE TERRIER CROSS,4,M,Brooklyn,11213
false,411,2018-07-28T00:00:00.000,DOG,LARGE TERRIER CROSS,4,M,Brooklyn,11213
false,412,2018-07-27T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,413,2018-07-26T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11223
false,414,2018-07-28T00:00:00.000,DOG,MORKIE,,U,Brooklyn,11207
false,415,2018-07-29T00:00:00.000,DOG,,,U,Brooklyn,11235
false,416,2018-07-28T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11215
true,417,2018-07-24T00:00:00.000,DOG,Borzoi,,U,Brooklyn,11235
false,418,2018-07-24T00:00:00.000,DOG,Borzoi,,U,Brooklyn,11235
true,419,2018-07-18T00:00:00.000,DOG,Labrador Retriever Crossbreed,3,M,Brooklyn,11220
false,420,2018-07-23T00:00:00.000,DOG,,,U,Brooklyn,11226
true,421,2018-07-31T00:00:00.000,DOG,SHIH TZU X,10,M,Brooklyn,11223
false,422,2018-07-28T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11207
true,423,2018-07-21T00:00:00.000,DOG,TERRIER MIX,4,M,Brooklyn,11210
false,424,2018-07-21T00:00:00.000,DOG,Chihuahua,,U,Brooklyn,11238
false,425,2018-07-25T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11214
false,426,2018-07-24T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11210
false,427,2018-07-24T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11210
false,428,2018-07-24T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11210
false,429,2018-07-23T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11209
false,430,2018-07-18T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11214
false,431,2018-07-28T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,432,2018-07-20T00:00:00.000,DOG,SHAR-PEI X,,U,Brooklyn,11226
true,433,2018-07-26T00:00:00.000,DOG,Maltese,4,M,Brooklyn,11236
false,434,2018-07-26T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11205
true,435,2018-07-27T00:00:00.000,DOG,SHIH TZU X,7,F,Brooklyn,11209
false,436,2018-07-31T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11209
false,437,2018-08-04T00:00:00.000,DOG,Bichon Frise,,U,Brooklyn,11234
false,438,2018-08-06T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,,U,Brooklyn,11207
false,439,2018-07-25T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11209
true,440,2018-07-29T00:00:00.000,DOG,HOUND X,2,F,Brooklyn,11208
false,441,2018-08-03T00:00:00.000,DOG,"Poodle, Standard",,U,Brooklyn,11220
false,442,2018-08-03T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11236
true,443,2018-07-26T00:00:00.000,DOG,MIXED,11M,M,Brooklyn,11238
true,444,2018-08-04T00:00:00.000,DOG,Greyhound,9,F,Brooklyn,11209
false,445,2018-07-01T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,
false,446,2018-08-04T00:00:00.000,DOG,Beagle,,U,Brooklyn,11223
false,447,2018-08-01T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11207
false,448,2018-08-10T00:00:00.000,DOG,Staffordshire Bull Terrier,3,M,Brooklyn,11211
true,449,2018-08-05T00:00:00.000,DOG,LABRADOR / SHEPHERD MIX,8,F,Brooklyn,11220
true,450,2018-08-13T00:00:00.000,DOG,Chihuahua Crossbreed,6,M,Brooklyn,11220
false,451,2018-08-06T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11215
false,452,2018-08-03T00:00:00.000,DOG,TERRIER,,U,Brooklyn,11209
false,453,2018-08-15T00:00:00.000,DOG,Chihuahua,,U,Brooklyn,11233
false,454,2018-08-10T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,455,2018-08-11T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11226
false,456,2018-08-05T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,457,2018-08-10T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11231
false,458,2018-08-10T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11231
false,459,2018-06-21T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11211
false,460,2018-07-30T00:00:00.000,DOG,"Bull Dog, English",2,F,Brooklyn,11237
false,461,2018-07-28T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11236
true,462,2018-08-18T00:00:00.000,DOG,BEAGLE MIX,5,M,Brooklyn,11215
false,463,2018-08-16T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11224
false,464,2018-08-19T00:00:00.000,DOG,LARGE MIXED BREED,7,M,Brooklyn,11206
false,465,2018-08-14T00:00:00.000,DOG,Chihuahua,,U,Brooklyn,11228
false,466,2018-08-15T00:00:00.000,DOG,Miniature Pinscher,,U,Brooklyn,11209
false,467,2018-08-16T00:00:00.000,DOG,ENGLISH POINTER,5,M,Brooklyn,11207
false,468,2018-08-18T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11210
false,469,2018-08-19T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11226
false,470,2018-08-17T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11204
true,471,2018-07-28T00:00:00.000,DOG,"Shar-Pei, Chinese",4,M,Brooklyn,11216
false,472,2018-08-19T00:00:00.000,DOG,LARGE MIXED BREED,2,U,Brooklyn,11216
false,473,2018-08-13T00:00:00.000,DOG,Shiba Inu,4M,M,Brooklyn,11219
true,474,2018-08-21T00:00:00.000,DOG,German Shepherd Crossbreed,5 YRS,M,Brooklyn,11204
false,475,2018-08-22T00:00:00.000,DOG,SHEPERD,,U,Brooklyn,11249
false,476,2018-08-17T00:00:00.000,DOG,,,U,Brooklyn,
false,477,2018-08-18T00:00:00.000,DOG,,,U,Brooklyn,11234
false,478,2018-08-18T00:00:00.000,DOG,,,U,Brooklyn,11229
false,479,2018-08-23T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,1,M,Brooklyn,11220
false,480,2018-08-23T00:00:00.000,DOG,,,U,Brooklyn,11234
false,481,2018-08-23T00:00:00.000,DOG,Golden Retriever,,U,Brooklyn,11234
true,482,2018-08-20T00:00:00.000,DOG,Mixed/Other,2,F,Brooklyn,11226
false,483,2018-08-18T00:00:00.000,DOG,Bull dog,,U,Brooklyn,11220
false,484,2018-08-23T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11212
false,485,2018-08-28T00:00:00.000,DOG,Mixed/Other,,M,Brooklyn,11230
false,486,2018-08-25T00:00:00.000,DOG,MIXED BREED,,U,Brooklyn,11201
false,487,2018-07-15T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,488,2018-08-15T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,Brooklyn,11236
false,489,2018-07-29T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11220
false,490,2018-08-31T00:00:00.000,DOG,Pit Bull,2 YRS,M,Brooklyn,11222
false,491,2018-08-27T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
true,492,2018-08-30T00:00:00.000,DOG,German Shepherd Crossbreed,5,F,Brooklyn,11208
true,493,2018-08-29T00:00:00.000,DOG,PIT BULL/BOXER MIX,3,M,Brooklyn,
true,494,2018-08-25T00:00:00.000,DOG,BICHON FRISE/CAVALIER KING CHARLES MIX,4,M,Brooklyn,11209
false,495,2018-09-02T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11212
false,496,2018-08-21T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11213
false,497,2018-08-31T00:00:00.000,DOG,Pit Bull,1,F,Brooklyn,11222
false,498,2018-08-18T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11224
false,499,2018-08-27T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11232
false,500,2018-08-29T00:00:00.000,DOG,German Shepherd,8 YRS,M,Brooklyn,11235
false,501,2018-09-01T00:00:00.000,DOG,LARGE MIXED BREED,2,M,Brooklyn,11230
false,502,2018-09-05T00:00:00.000,DOG,"Collie, Rough Coat",3 YRS,M,Brooklyn,11207
true,503,2018-08-25T00:00:00.000,DOG,Shih Tzu,5,M,Brooklyn,11215
false,504,2018-09-06T00:00:00.000,DOG,SMALL MIXED BREED,3,M,Brooklyn,11208
false,505,2018-09-06T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11222
true,506,2018-08-29T00:00:00.000,DOG,LABRADOR / SHEPHERD MIX,10,M,Brooklyn,11237
false,507,2018-08-06T00:00:00.000,DOG,AMERICAN BULLY,,U,Brooklyn,11224
false,508,2018-08-30T00:00:00.000,DOG,Maltese,,U,Brooklyn,11201
false,509,2018-09-07T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,510,2018-09-03T00:00:00.000,DOG,BASENJI,10 YRS,M,Brooklyn,11239
true,511,2018-08-31T00:00:00.000,DOG,MIXED BREED,4,F,Brooklyn,11201
false,512,2018-09-11T00:00:00.000,DOG,Pit Bull,,M,Brooklyn,11223
false,513,2018-08-31T00:00:00.000,DOG,YORKIE/SCHNAUZER X,7,M,Brooklyn,11230
false,514,2018-09-09T00:00:00.000,DOG,LARGE MIXED BREED,7M,M,Brooklyn,11234
false,515,2018-09-11T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11228
false,516,2018-09-10T00:00:00.000,DOG,LARGE MIXED BREED,3,M,Brooklyn,11225
false,517,2018-09-07T00:00:00.000,DOG,,,U,Brooklyn,11205
false,518,2018-08-31T00:00:00.000,DOG,,,U,Brooklyn,
true,519,2018-09-07T00:00:00.000,DOG,CORGI-DACHSHUND X,4,M,Brooklyn,11231
true,520,2018-09-14T00:00:00.000,DOG,POINTER MIX,5,M,Brooklyn,11223
false,521,2018-09-09T00:00:00.000,DOG,German Shepherd Crossbreed,12,F,Brooklyn,11220
false,522,2018-08-24T00:00:00.000,DOG,Shiba Inu,6,M,Brooklyn,11228
false,523,2018-09-11T00:00:00.000,DOG,MIXED BREED,,U,Brooklyn,
false,524,2018-09-15T00:00:00.000,DOG,MIXED BREED,2,F,Brooklyn,11208
false,525,2018-09-17T00:00:00.000,DOG,MEDIUM MIXED BREED,6,F,Brooklyn,11208
true,526,2018-09-06T00:00:00.000,DOG,Tibetan Terrier,14,M,Brooklyn,11231
true,527,2018-09-11T00:00:00.000,DOG,German Shepherd,11,M,Brooklyn,11235
false,528,2018-09-14T00:00:00.000,DOG,German Shepherd,,U,Brooklyn,
false,529,2018-09-14T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,530,2018-09-02T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11218
false,531,2018-08-31T00:00:00.000,DOG,Bull dog,,U,Brooklyn,11225
false,532,2018-09-03T00:00:00.000,DOG,Jack Russ,,U,Brooklyn,11214
false,533,2018-09-11T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
true,534,2018-09-14T00:00:00.000,DOG,German Shepherd,,M,Brooklyn,11229
false,535,2018-07-23T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11207
false,536,2018-07-23T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11207
false,537,2018-09-18T00:00:00.000,DOG,SHEPERD,,U,Brooklyn,11233
false,538,2018-09-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,539,2018-09-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,540,2018-08-16T00:00:00.000,DOG,Siberian Husky,5M,M,Brooklyn,11232
false,541,2018-09-11T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11211
false,542,2018-09-17T00:00:00.000,DOG,Wheaton Terrier,11M,M,Brooklyn,11235
true,543,2018-09-18T00:00:00.000,DOG,Chihuahua,1,M,Brooklyn,11208
false,544,2018-09-23T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11212
false,545,2018-09-22T00:00:00.000,DOG,German Shepherd,3,M,Brooklyn,11218
false,546,2018-09-25T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,547,2018-09-25T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11207
false,548,2018-09-26T00:00:00.000,DOG,Cane Corso,,U,Brooklyn,11223
false,549,2018-09-27T00:00:00.000,DOG,Pit Bull,6,M,Brooklyn,11225
false,550,2018-09-27T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
true,551,2018-09-30T00:00:00.000,DOG,German Shepherd,4,M,Brooklyn,
true,552,2018-09-17T00:00:00.000,DOG,Doberman Pinscher,8,M,Brooklyn,11234
false,553,2018-10-01T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11223
false,554,2018-09-17T00:00:00.000,DOG,Maltese,8,F,Brooklyn,11230
false,555,2018-09-29T00:00:00.000,DOG,MEDIUM MIXED BREED,2,F,Brooklyn,11234
false,556,2018-09-14T00:00:00.000,DOG,Bull dog,,U,Brooklyn,11209
false,557,2018-09-20T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11226
false,558,2018-09-24T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11215
false,559,2018-09-26T00:00:00.000,DOG,LABRADOR/PIT BULL X,7,F,Brooklyn,11207
true,560,2018-09-23T00:00:00.000,DOG,Boston Terrier,2,M,Brooklyn,11217
false,561,2018-09-30T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,562,2018-09-20T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11204
false,563,2018-09-26T00:00:00.000,DOG,,,U,Brooklyn,11238
false,564,2018-10-04T00:00:00.000,DOG,SMALL MIXED BREED,7,M,Brooklyn,11217
false,565,2018-10-06T00:00:00.000,DOG,Mixed/Other,,U,Brooklyn,11231
false,566,2018-10-03T00:00:00.000,DOG,Siberian Husky,2,F,Brooklyn,11214
false,567,2018-10-07T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11225
false,568,2018-10-06T00:00:00.000,DOG,Siberian Husky,,U,Brooklyn,11226
false,569,2018-09-24T00:00:00.000,DOG,,,U,Brooklyn,11235
true,570,2018-09-29T00:00:00.000,DOG,MIXED,11,F,Brooklyn,11229
true,571,2018-09-26T00:00:00.000,DOG,JACK RUSSELL MIX,9,M,Brooklyn,11203
false,572,2018-09-29T00:00:00.000,DOG,Chihuahua,,U,Brooklyn,11207
false,573,2018-09-29T00:00:00.000,DOG,Australian Shepherd,,U,Brooklyn,11201
false,574,2018-10-03T00:00:00.000,DOG,POMERIAN/MALTESE X,,U,Brooklyn,11236
false,575,2018-10-05T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,576,2018-10-12T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,Brooklyn,11208
false,577,2018-10-13T00:00:00.000,DOG,MEDIUM MIXED BREED,,M,Brooklyn,11206
false,578,2018-10-03T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11222
true,579,2018-10-14T00:00:00.000,DOG,TERRIER MIX,5,M,Brooklyn,
false,580,2018-10-14T00:00:00.000,DOG,MEDIUM MIXED BREED,,U,Brooklyn,11208
false,581,2018-10-16T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11203
false,582,2018-10-16T00:00:00.000,DOG,LARGE MIXED BREED,6,M,Brooklyn,11208
false,583,2018-10-10T00:00:00.000,DOG,SMALL MIXED BREED,6,M,Brooklyn,11224
false,584,2018-10-08T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11221
true,585,2018-10-16T00:00:00.000,DOG,Labrador Retriever,6,M,Brooklyn,11228
false,586,2018-10-07T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,587,2018-10-22T00:00:00.000,DOG,"Bull Dog, French",5,M,Brooklyn,11235
false,588,2018-10-23T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,,U,Brooklyn,11206
false,589,2018-10-21T00:00:00.000,DOG,LARGE MIXED BREED,2,M,Brooklyn,11208
false,590,2018-10-26T00:00:00.000,DOG,MEDIUM MIXED BREED,4,M,Brooklyn,11208
false,591,2018-10-28T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,592,2018-10-28T00:00:00.000,DOG,Beagle,,U,Brooklyn,11218
false,593,2018-10-29T00:00:00.000,DOG,Labrador Retriever,,U,Brooklyn,11221
false,594,2018-10-24T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11226
false,595,2018-10-29T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,11237
false,596,2018-10-16T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11231
false,597,2018-10-06T00:00:00.000,DOG,TERRIER,3,U,Brooklyn,11216
false,598,2018-10-30T00:00:00.000,DOG,Labrador Retriever,,U,Brooklyn,11209
false,599,2018-10-30T00:00:00.000,DOG,,,U,Brooklyn,11235
false,600,2018-10-08T00:00:00.000,DOG,Boxer,,U,Brooklyn,11207
false,601,2018-10-10T00:00:00.000,DOG,MIXED,,U,Brooklyn,11214
false,602,2018-10-30T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,603,2018-10-10T00:00:00.000,DOG,BOXER X,,U,Brooklyn,
false,604,2018-10-09T00:00:00.000,DOG,UNCERTAIN,,U,Brooklyn,
false,605,2018-10-24T00:00:00.000,DOG,Maltese,,U,Brooklyn,
false,606,2018-08-17T00:00:00.000,DOG,,,U,Brooklyn,11208
false,607,2018-08-16T00:00:00.000,DOG,MUTT,,U,Brooklyn,11207
false,608,2018-10-13T00:00:00.000,DOG,Pit Bull,3,M,Brooklyn,11223
